,Unnamed: 0,Age,Gender,Stream,Internships,CGPA,Hostel,HistoryOfBacklogs,PlacedOrNot,Codechef,Salary,DSA
363,363,21,Male,Computer Science,0,8,0,1,1,2.0,48543.0,600.0
364,364,21,Male,Information Technology,1,7,0,1,0,3.0,40294.0,600.0
365,365,22,Male,Electronics And Communication,0,7,0,0,0,2.0,32877.0,500.0
366,366,22,Male,Computer Science,1,6,0,0,0,3.0,34878.0,500.0
367,367,21,Male,Computer Science,0,8,0,1,1,2.0,41399.0,600.0
368,368,21,Female,Electrical,0,6,0,0,0,2.0,30931.0,400.0
369,369,21,Male,Information Technology,0,6,0,0,0,2.0,21343.0,400.0
370,370,22,Male,Computer Science,2,8,0,0,1,4.0,62055.0,800.0
371,371,21,Female,Computer Science,1,7,1,0,0,3.0,44909.0,600.0
372,372,22,Male,Information Technology,0,6,0,0,0,2.0,28308.0,400.0
373,373,22,Male,Information Technology,0,6,0,0,0,2.0,31369.0,400.0
374,374,22,Male,Civil,1,6,1,0,0,3.0,35404.0,500.0
375,375,22,Male,Mechanical,0,7,0,0,0,2.0,37420.0,500.0
376,376,21,Male,Mechanical,0,8,1,0,1,2.0,47696.0,600.0
377,377,21,Female,Information Technology,0,6,0,0,0,2.0,32124.0,400.0
378,378,21,Male,Mechanical,1,6,1,1,0,3.0,30421.0,500.0
379,379,22,Male,Computer Science,0,7,0,1,0,2.0,32137.0,500.0
380,380,21,Male,Computer Science,0,7,0,0,0,2.0,41988.0,500.0
381,381,22,Male,Information Technology,0,8,0,0,1,2.0,51031.0,600.0
382,382,21,Male,Computer Science,0,6,0,0,0,2.0,33933.0,400.0
383,383,21,Male,Information Technology,1,6,1,0,0,3.0,41903.0,500.0
384,384,22,Female,Electronics And Communication,1,6,0,1,0,3.0,38085.0,500.0
385,385,21,Male,Information Technology,0,6,0,0,0,2.0,32194.0,400.0
386,386,21,Male,Computer Science,1,8,0,0,1,3.0,53921.0,700.0
387,387,22,Male,Mechanical,1,6,1,0,0,3.0,30708.0,500.0
388,388,22,Female,Electronics And Communication,0,7,0,0,0,2.0,42089.0,500.0
389,389,22,Female,Information Technology,0,7,0,1,0,2.0,35598.0,500.0
390,390,22,Male,Civil,0,6,0,0,0,2.0,28333.0,400.0
391,391,22,Male,Mechanical,0,8,1,0,1,2.0,42336.0,600.0
392,392,21,Male,Electronics And Communication,0,8,0,0,1,2.0,52425.0,600.0
393,393,22,Male,Computer Science,1,6,0,0,0,3.0,33392.0,500.0
394,394,21,Male,Mechanical,0,6,1,0,0,2.0,32911.0,400.0
395,395,21,Male,Information Technology,1,8,0,0,1,3.0,57736.0,700.0
396,396,21,Male,Electronics And Communication,1,8,1,1,1,3.0,52272.0,700.0
397,397,21,Male,Electronics And Communication,2,8,0,0,1,4.0,61772.0,800.0
398,398,21,Female,Electronics And Communication,2,7,0,0,1,4.0,51590.0,700.0
399,399,21,Male,Information Technology,0,6,0,1,0,2.0,23486.0,400.0
400,400,22,Male,Electrical,0,6,0,0,0,2.0,31765.0,400.0
401,401,22,Male,Mechanical,1,6,0,0,0,3.0,33070.0,500.0
402,402,21,Male,Electronics And Communication,1,6,0,1,0,3.0,31631.0,500.0
403,403,21,Female,Information Technology,1,5,1,0,0,3.0,219073.0,200.0
404,404,21,Female,Computer Science,0,6,1,1,0,2.0,23651.0,400.0
405,405,22,Male,Information Technology,1,5,0,0,0,3.0,297339.0,200.0
406,406,21,Male,Mechanical,1,5,1,1,0,3.0,230134.0,200.0
407,407,21,Male,Information Technology,2,6,1,0,1,4.0,47979.0,600.0
408,408,21,Male,Computer Science,2,5,0,1,0,4.0,51168.0,300.0
409,409,22,Male,Electrical,0,5,0,0,0,2.0,112693.0,100.0
410,410,21,Male,Information Technology,0,5,0,1,0,2.0,30080.0,100.0
411,411,22,Male,Electronics And Communication,2,7,0,1,0,4.0,50881.0,700.0
412,412,21,Male,Electrical,0,7,0,1,0,2.0,32526.0,500.0
413,413,21,Male,Electronics And Communication,1,6,1,1,0,3.0,38817.0,500.0
414,414,22,Male,Computer Science,1,6,0,0,0,3.0,38688.0,500.0
415,415,22,Male,Mechanical,0,6,1,0,0,2.0,24009.0,400.0
416,416,22,Male,Computer Science,2,6,0,0,1,4.0,47891.0,600.0
417,417,21,Male,Electrical,0,6,0,0,0,2.0,25211.0,400.0
418,418,22,Male,Civil,0,6,1,0,0,2.0,34022.0,400.0
419,419,22,Male,Information Technology,0,7,0,0,0,2.0,32382.0,500.0
420,420,21,Male,Computer Science,0,6,0,1,0,2.0,28399.0,400.0
421,421,22,Male,Electrical,2,6,0,1,0,4.0,44492.0,600.0
422,422,22,Male,Computer Science,1,6,0,0,0,3.0,40089.0,500.0
423,423,21,Male,Computer Science,1,7,0,0,0,3.0,46937.0,600.0
424,424,22,Male,Mechanical,0,8,1,0,1,2.0,47640.0,600.0
425,425,21,Male,Electrical,3,7,0,0,1,5.0,62363.0,800.0
426,426,22,Male,Mechanical,0,8,1,1,1,2.0,41731.0,600.0
427,427,21,Male,Electrical,0,6,0,0,0,2.0,20228.0,400.0
428,428,21,Female,Computer Science,0,8,1,0,1,2.0,51722.0,600.0
429,429,21,Male,Computer Science,0,7,0,0,0,2.0,35377.0,500.0
430,430,21,Female,Electrical,1,6,0,0,0,3.0,41085.0,500.0
431,431,22,Female,Civil,1,8,0,0,1,3.0,50193.0,700.0
432,432,21,Male,Civil,0,8,0,0,1,2.0,53177.0,600.0
433,433,21,Male,Information Technology,1,6,0,0,0,3.0,33396.0,500.0
434,434,21,Male,Computer Science,1,6,0,0,0,3.0,43003.0,500.0
435,435,21,Male,Mechanical,0,6,1,1,0,2.0,34038.0,400.0
436,436,21,Male,Civil,0,7,0,0,0,2.0,36040.0,500.0
437,437,21,Female,Information Technology,1,8,1,0,1,3.0,51719.0,700.0
438,438,22,Male,Civil,0,8,0,0,1,2.0,50055.0,600.0
439,439,22,Male,Computer Science,0,7,0,1,0,2.0,42564.0,500.0
440,440,21,Male,Electrical,0,6,0,0,0,2.0,34681.0,400.0
441,441,21,Male,Electrical,1,6,0,1,0,3.0,37622.0,500.0
442,442,22,Male,Electronics And Communication,1,8,0,1,1,3.0,62936.0,700.0
443,443,21,Male,Computer Science,0,7,0,1,0,2.0,36045.0,500.0
444,444,21,Male,Computer Science,0,7,0,1,0,2.0,33472.0,500.0
445,445,21,Male,Civil,1,8,0,1,1,3.0,54063.0,700.0
446,446,22,Male,Information Technology,0,8,0,0,1,2.0,42415.0,600.0
447,447,21,Male,Electronics And Communication,0,6,0,0,0,2.0,24726.0,400.0
448,448,28,Male,Civil,0,8,1,0,1,2.0,54121.0,600.0
449,449,21,Male,Computer Science,2,7,0,0,1,4.0,53913.0,700.0
450,450,22,Male,Electronics And Communication,2,6,0,0,1,4.0,50455.0,600.0
451,451,21,Male,Information Technology,1,8,1,0,1,3.0,57407.0,700.0
452,452,22,Male,Mechanical,0,6,1,0,1,2.0,22078.0,400.0
453,453,21,Male,Mechanical,0,8,1,0,1,2.0,54169.0,600.0
454,454,21,Male,Information Technology,1,6,0,0,0,3.0,35730.0,500.0
455,455,22,Female,Mechanical,1,7,1,0,0,3.0,54673.0,600.0
456,456,22,Male,Electronics And Communication,0,8,0,0,1,2.0,47835.0,600.0
457,457,21,Male,Electrical,0,6,0,0,0,2.0,31165.0,400.0
458,458,21,Male,Mechanical,0,6,1,0,1,2.0,30786.0,400.0
459,459,22,Male,Mechanical,0,7,1,0,0,2.0,44011.0,500.0
460,460,22,Male,Electronics And Communication,1,6,1,1,0,3.0,32963.0,500.0
461,461,22,Male,Computer Science,0,7,0,1,1,2.0,36032.0,500.0
462,462,21,Male,Computer Science,0,7,0,0,1,2.0,41318.0,500.0
463,463,22,Male,Computer Science,0,8,0,1,1,2.0,41715.0,600.0
464,464,22,Male,Information Technology,1,6,1,0,0,3.0,40581.0,500.0
465,465,21,Male,Electronics And Communication,0,6,0,0,0,2.0,24108.0,400.0
466,466,22,Male,Computer Science,0,6,0,0,1,2.0,32173.0,400.0
467,467,21,Male,Civil,0,6,0,0,1,2.0,28071.0,400.0
468,468,22,Female,Information Technology,1,8,0,0,1,3.0,53525.0,700.0
469,469,21,Male,Information Technology,1,8,0,0,1,3.0,63190.0,700.0
470,470,21,Male,Mechanical,0,8,1,0,1,2.0,42815.0,600.0
471,471,22,Male,Civil,0,6,0,0,0,2.0,25418.0,400.0
472,472,22,Male,Electrical,0,7,0,1,0,2.0,34662.0,500.0
473,473,21,Male,Information Technology,1,6,0,1,1,3.0,37065.0,500.0
474,474,21,Male,Mechanical,1,6,1,0,0,3.0,41209.0,500.0
475,475,22,Male,Mechanical,0,6,1,1,1,2.0,32711.0,400.0
476,476,22,Female,Information Technology,0,7,0,0,1,2.0,38623.0,500.0
477,477,22,Male,Information Technology,2,7,0,0,0,4.0,63237.0,700.0
478,478,21,Male,Computer Science,3,8,0,0,1,5.0,82137.0,900.0
479,479,22,Male,Computer Science,0,6,0,0,1,2.0,25974.0,400.0
480,480,21,Male,Computer Science,0,8,0,1,1,2.0,40455.0,600.0
481,481,21,Female,Information Technology,1,8,0,1,1,3.0,64794.0,700.0
482,482,21,Female,Computer Science,0,8,1,1,1,2.0,52002.0,600.0
483,483,22,Male,Information Technology,1,6,0,0,1,3.0,33459.0,500.0
484,484,21,Male,Electronics And Communication,0,8,0,1,1,2.0,45102.0,600.0
485,485,22,Female,Mechanical,1,7,1,0,0,3.0,45173.0,600.0
486,486,21,Male,Information Technology,1,8,1,0,1,3.0,51674.0,700.0
487,487,22,Male,Electrical,0,6,0,0,0,2.0,34717.0,400.0
488,488,22,Male,Mechanical,0,7,1,0,0,2.0,36725.0,500.0
489,489,22,Male,Civil,0,6,1,0,0,2.0,20180.0,400.0
490,490,22,Male,Information Technology,0,6,0,1,1,2.0,25569.0,400.0
491,491,22,Male,Electronics And Communication,1,7,0,0,0,3.0,41000.0,600.0
492,492,21,Male,Information Technology,1,8,0,0,1,3.0,50421.0,700.0
493,493,22,Male,Electrical,1,7,0,0,0,3.0,49571.0,600.0
494,494,22,Male,Mechanical,0,6,1,0,1,2.0,30207.0,400.0
495,495,21,Male,Civil,2,6,1,0,1,4.0,45966.0,600.0
496,496,22,Male,Electronics And Communication,0,6,0,0,1,2.0,31583.0,400.0
497,497,21,Male,Computer Science,0,7,0,0,1,2.0,33846.0,500.0
498,498,22,Male,Mechanical,0,7,1,1,0,2.0,37276.0,500.0
499,499,22,Male,Mechanical,2,7,1,0,1,4.0,53690.0,700.0
500,500,22,Male,Mechanical,0,7,1,0,1,2.0,41488.0,500.0
501,501,21,Male,Computer Science,0,7,0,0,0,2.0,32672.0,500.0
502,502,22,Male,Computer Science,1,7,0,0,1,3.0,45112.0,600.0
503,503,21,Male,Electrical,0,6,0,0,1,2.0,28913.0,400.0
504,504,22,Male,Civil,0,6,0,0,0,2.0,32543.0,400.0
505,505,21,Male,Information Technology,3,8,1,0,1,5.0,80099.0,900.0
506,506,22,Female,Electronics And Communication,3,8,1,1,1,5.0,83511.0,900.0
507,507,21,Male,Information Technology,0,7,0,1,1,2.0,38694.0,500.0
508,508,21,Male,Computer Science,1,8,0,0,1,3.0,58639.0,700.0
509,509,21,Male,Information Technology,0,7,0,0,0,2.0,38257.0,500.0
510,510,21,Male,Mechanical,2,6,1,0,1,4.0,52088.0,600.0
511,511,22,Male,Mechanical,0,8,1,0,1,2.0,50537.0,600.0
512,512,21,Female,Computer Science,1,8,1,0,1,3.0,56809.0,700.0
513,513,22,Male,Electrical,0,8,0,1,1,2.0,43052.0,600.0
514,514,21,Male,Civil,1,8,0,0,1,3.0,53433.0,700.0
515,515,22,Female,Computer Science,1,7,1,0,0,3.0,47370.0,600.0
516,516,21,Male,Electrical,0,7,0,0,0,2.0,43987.0,500.0
517,517,21,Female,Information Technology,0,7,0,0,0,2.0,42218.0,500.0
518,518,21,Female,Computer Science,1,8,1,0,1,3.0,57858.0,700.0
519,519,21,Male,Computer Science,1,8,0,0,1,3.0,50323.0,700.0
520,520,21,Male,Electronics And Communication,1,6,0,0,0,3.0,44939.0,500.0
521,521,22,Male,Mechanical,0,8,1,0,1,2.0,42226.0,600.0
522,522,22,Male,Electronics And Communication,1,8,0,0,1,3.0,58198.0,700.0
523,523,21,Male,Computer Science,1,6,0,0,0,3.0,38383.0,500.0
524,524,21,Male,Civil,0,7,0,0,0,2.0,38351.0,500.0
525,525,22,Male,Electronics And Communication,1,7,0,1,0,3.0,49942.0,600.0
526,526,22,Male,Electrical,1,7,0,0,0,3.0,43519.0,600.0
527,527,22,Male,Electrical,0,8,0,0,1,2.0,51851.0,600.0
528,528,21,Male,Information Technology,1,8,0,0,1,3.0,54275.0,700.0
529,529,22,Male,Mechanical,2,7,1,0,0,4.0,63112.0,700.0
530,530,21,Male,Civil,0,6,1,1,0,2.0,27221.0,400.0
531,531,22,Male,Mechanical,1,6,1,0,0,3.0,38335.0,500.0
532,532,22,Male,Electronics And Communication,1,7,0,0,0,3.0,53417.0,600.0
533,533,22,Male,Mechanical,1,7,1,0,0,3.0,47177.0,600.0
534,534,22,Female,Mechanical,1,8,0,0,1,3.0,50190.0,700.0
535,535,21,Male,Computer Science,0,7,0,1,0,2.0,33175.0,500.0
536,536,21,Male,Electronics And Communication,0,8,0,0,1,2.0,48709.0,600.0
537,537,21,Male,Mechanical,1,7,0,0,0,3.0,50433.0,600.0
538,538,22,Male,Information Technology,0,7,0,0,0,2.0,32737.0,500.0
539,539,21,Male,Computer Science,2,7,0,0,1,4.0,54478.0,700.0
540,540,22,Male,Civil,1,8,0,0,1,3.0,59077.0,700.0
541,541,22,Male,Electronics And Communication,0,8,0,0,1,2.0,44599.0,600.0
542,542,22,Male,Mechanical,0,7,1,0,0,2.0,36648.0,500.0
543,543,22,Male,Information Technology,1,7,0,0,0,3.0,51254.0,600.0
544,544,22,Male,Computer Science,1,6,0,0,0,3.0,32851.0,500.0
545,545,21,Male,Computer Science,1,6,0,0,0,3.0,42712.0,500.0
546,546,22,Female,Civil,1,6,0,0,0,3.0,42814.0,500.0
547,547,21,Female,Civil,1,8,0,0,1,3.0,63389.0,700.0
548,548,22,Female,Computer Science,1,7,1,0,0,3.0,43935.0,600.0
549,549,21,Male,Mechanical,1,8,1,0,1,3.0,51597.0,700.0
550,550,30,Male,Computer Science,1,8,0,0,1,3.0,59146.0,700.0
551,551,22,Male,Information Technology,0,8,0,1,1,2.0,41613.0,600.0
552,552,21,Male,Information Technology,1,7,0,1,0,3.0,49675.0,600.0
553,553,22,Female,Electronics And Communication,0,7,0,0,0,2.0,35335.0,500.0
554,554,22,Male,Information Technology,1,8,1,0,1,3.0,53949.0,700.0
555,555,22,Male,Civil,1,7,0,0,0,3.0,42899.0,600.0
556,556,22,Male,Electrical,1,6,1,1,0,3.0,38086.0,500.0
557,557,21,Female,Civil,1,7,0,1,0,3.0,53148.0,600.0
558,558,21,Male,Computer Science,0,6,0,0,0,2.0,24708.0,400.0
559,559,22,Male,Electrical,1,7,0,0,0,3.0,46158.0,600.0
560,560,21,Male,Information Technology,0,8,0,1,1,2.0,49532.0,600.0
561,561,21,Male,Computer Science,1,7,0,0,0,3.0,52570.0,600.0
562,562,22,Male,Electrical,1,7,0,1,0,3.0,52626.0,600.0
563,563,22,Male,Electrical,0,8,0,0,1,2.0,49151.0,600.0
564,564,22,Male,Electrical,1,7,0,0,0,3.0,42007.0,600.0
565,565,21,Male,Computer Science,1,7,0,0,0,3.0,54085.0,600.0
566,566,21,Male,Computer Science,2,7,0,0,1,4.0,59420.0,700.0
567,567,21,Male,Computer Science,0,7,0,0,0,2.0,36353.0,500.0
568,568,22,Male,Electrical,0,7,0,1,0,2.0,42306.0,500.0
569,569,22,Male,Computer Science,2,6,0,0,1,4.0,42788.0,600.0
570,570,22,Male,Electronics And Communication,0,8,0,0,1,2.0,54673.0,600.0
571,571,21,Male,Electrical,0,7,0,0,0,2.0,44683.0,500.0
572,572,22,Male,Information Technology,1,6,0,0,0,3.0,30375.0,500.0
573,573,21,Male,Computer Science,0,7,0,0,0,2.0,40015.0,500.0
574,574,22,Female,Information Technology,0,8,0,0,1,2.0,46157.0,600.0
575,575,22,Male,Electronics And Communication,1,7,0,0,0,3.0,50359.0,600.0
576,576,21,Male,Information Technology,0,6,0,0,0,2.0,27008.0,400.0
577,577,21,Male,Civil,0,7,1,0,0,2.0,37211.0,500.0
578,578,22,Male,Electrical,1,8,0,0,1,3.0,56045.0,700.0
579,579,22,Male,Computer Science,0,6,0,0,0,2.0,28537.0,400.0
580,580,21,Male,Information Technology,0,7,0,0,0,2.0,40677.0,500.0
581,581,21,Male,Civil,1,8,0,0,1,3.0,51426.0,700.0
582,582,21,Male,Computer Science,1,7,0,0,0,3.0,44726.0,600.0
583,583,22,Male,Civil,0,7,1,0,0,2.0,35387.0,500.0
584,584,21,Male,Computer Science,2,7,0,1,0,4.0,63872.0,700.0
585,585,22,Female,Electronics And Communication,0,8,0,0,1,2.0,50284.0,600.0
586,586,21,Male,Computer Science,1,7,0,0,0,3.0,53032.0,600.0
587,587,22,Male,Computer Science,1,6,0,0,0,3.0,43621.0,500.0
588,588,21,Male,Computer Science,0,7,0,1,0,2.0,40469.0,500.0
589,589,21,Male,Electronics And Communication,1,7,0,0,1,3.0,49694.0,600.0
590,590,21,Male,Information Technology,1,8,0,1,1,3.0,60060.0,700.0
591,591,21,Male,Electronics And Communication,0,7,0,0,1,2.0,32170.0,500.0
592,592,22,Male,Information Technology,2,6,0,0,1,4.0,42627.0,600.0
593,593,22,Male,Computer Science,1,6,0,0,0,3.0,44931.0,500.0
594,594,21,Male,Electronics And Communication,0,7,0,0,1,2.0,43394.0,500.0
595,595,22,Male,Computer Science,1,6,0,0,1,3.0,33594.0,500.0
596,596,21,Male,Electronics And Communication,0,8,0,0,1,2.0,45861.0,600.0
597,597,22,Female,Information Technology,0,8,0,0,1,2.0,44257.0,600.0
598,598,22,Male,Information Technology,1,7,0,0,0,3.0,44485.0,600.0
599,599,21,Male,Information Technology,2,6,1,0,1,4.0,51867.0,600.0
600,600,21,Male,Computer Science,2,8,0,0,1,4.0,62429.0,800.0
601,601,22,Female,Information Technology,2,7,1,0,1,4.0,60004.0,700.0
602,602,21,Male,Computer Science,2,7,0,0,1,4.0,56415.0,700.0
603,603,21,Male,Information Technology,2,8,0,0,1,4.0,73348.0,800.0
604,604,21,Male,Computer Science,2,7,0,0,1,4.0,60762.0,700.0
605,605,22,Female,Information Technology,1,7,1,0,1,3.0,45131.0,600.0
606,606,22,Male,Computer Science,2,7,0,0,1,4.0,64002.0,700.0
607,607,21,Male,Electrical,1,8,0,0,1,3.0,61492.0,700.0
608,608,21,Male,Information Technology,2,7,0,1,0,4.0,64343.0,700.0
609,609,22,Male,Computer Science,1,8,0,1,1,3.0,64403.0,700.0
610,610,21,Male,Computer Science,1,7,0,0,0,3.0,49018.0,600.0
611,611,21,Male,Civil,2,6,0,0,0,4.0,54965.0,600.0
612,612,22,Male,Electrical,1,6,0,0,0,3.0,31096.0,500.0
613,613,21,Male,Information Technology,1,8,0,1,1,3.0,63186.0,700.0
614,614,21,Male,Electronics And Communication,1,7,0,0,0,3.0,48539.0,600.0
615,615,21,Male,Electrical,1,7,0,1,1,3.0,47078.0,600.0
616,616,21,Male,Electrical,2,8,0,0,1,4.0,71713.0,800.0
617,617,22,Male,Electronics And Communication,1,8,0,0,1,3.0,56034.0,700.0
618,618,22,Male,Mechanical,1,8,1,0,1,3.0,59042.0,700.0
619,619,21,Male,Civil,2,8,1,1,1,4.0,63466.0,800.0
620,620,22,Female,Computer Science,1,6,1,0,1,3.0,33322.0,500.0
621,621,22,Male,Electrical,2,6,0,0,1,4.0,46743.0,600.0
622,622,22,Male,Mechanical,2,7,1,0,0,4.0,61474.0,700.0
623,623,22,Female,Electronics And Communication,1,7,0,0,0,3.0,49341.0,600.0
624,624,22,Female,Electronics And Communication,2,8,0,0,1,4.0,69682.0,800.0
625,625,22,Male,Electronics And Communication,1,8,0,0,1,3.0,57331.0,700.0
626,626,21,Male,Mechanical,1,6,1,0,0,3.0,37036.0,500.0
627,627,22,Male,Mechanical,2,6,1,0,1,4.0,45718.0,600.0
628,628,22,Male,Civil,1,6,0,0,0,3.0,37919.0,500.0
629,629,21,Male,Mechanical,1,8,1,0,1,3.0,50113.0,700.0
630,630,21,Female,Information Technology,2,6,0,0,1,4.0,44443.0,600.0
631,631,21,Male,Electronics And Communication,2,8,0,0,1,4.0,72000.0,800.0
632,632,21,Male,Information Technology,2,8,0,1,1,4.0,69809.0,800.0
633,633,22,Male,Computer Science,2,7,0,0,0,4.0,63218.0,700.0
634,634,22,Male,Information Technology,1,8,0,0,1,3.0,63039.0,700.0
635,635,22,Male,Electrical,2,8,0,0,1,4.0,60197.0,800.0
636,636,22,Male,Electronics And Communication,2,8,0,0,1,4.0,69803.0,800.0
637,637,21,Male,Computer Science,2,6,0,0,1,4.0,47247.0,600.0
638,638,22,Male,Computer Science,1,7,0,0,1,3.0,43414.0,600.0
639,639,21,Female,Mechanical,1,7,1,0,0,3.0,46999.0,600.0
640,640,21,Male,Computer Science,2,6,0,0,1,4.0,46403.0,600.0
641,641,22,Female,Computer Science,1,6,1,0,1,3.0,40543.0,500.0
642,642,21,Male,Mechanical,1,6,1,1,0,3.0,44279.0,500.0
643,643,22,Male,Electronics And Communication,1,7,0,1,0,3.0,47193.0,600.0
644,644,21,Female,Computer Science,1,8,1,0,1,3.0,56207.0,700.0
645,645,22,Male,Electrical,1,7,0,0,0,3.0,52930.0,600.0
646,646,21,Male,Information Technology,2,6,1,0,1,4.0,51734.0,600.0
647,647,21,Female,Information Technology,1,7,0,1,1,3.0,44603.0,600.0
648,648,22,Female,Information Technology,1,6,0,0,1,3.0,32554.0,500.0
649,649,21,Male,Mechanical,2,6,1,0,1,4.0,48625.0,600.0
650,650,22,Male,Mechanical,1,6,1,0,0,3.0,30239.0,500.0
651,651,21,Male,Electronics And Communication,1,7,0,0,1,3.0,53111.0,600.0
652,652,22,Male,Information Technology,0,6,0,0,1,2.0,29062.0,400.0
653,653,22,Male,Civil,1,8,0,0,1,3.0,52215.0,700.0
654,654,21,Male,Electrical,0,7,0,0,0,2.0,34322.0,500.0
655,655,22,Male,Electronics And Communication,1,7,0,0,0,3.0,40250.0,600.0
656,656,22,Female,Information Technology,1,8,0,0,1,3.0,55020.0,700.0
657,657,22,Female,Electrical,1,6,0,1,0,3.0,37789.0,500.0
658,658,21,Male,Mechanical,0,7,1,0,0,2.0,43659.0,500.0
659,659,22,Male,Electronics And Communication,0,7,0,0,0,2.0,39866.0,500.0
660,660,22,Male,Information Technology,1,7,1,0,0,3.0,41038.0,600.0
661,661,22,Male,Computer Science,0,7,0,1,0,2.0,42776.0,500.0
662,662,21,Male,Electronics And Communication,1,8,1,1,1,3.0,57580.0,700.0
663,663,22,Male,Computer Science,0,6,0,0,0,2.0,25011.0,400.0
664,664,22,Male,Information Technology,0,7,0,0,0,2.0,39740.0,500.0
665,665,21,Male,Electronics And Communication,1,6,0,0,0,3.0,33040.0,500.0
666,666,22,Male,Mechanical,1,7,1,1,0,3.0,51351.0,600.0
667,667,22,Male,Computer Science,2,7,0,0,0,4.0,53676.0,700.0
668,668,22,Female,Electrical,1,7,1,1,0,3.0,43114.0,600.0
669,669,21,Male,Civil,1,6,0,0,0,3.0,30534.0,500.0
670,670,22,Male,Civil,0,6,0,0,0,2.0,33802.0,400.0
671,671,22,Male,Electrical,0,7,0,0,0,2.0,33404.0,500.0
672,672,21,Male,Computer Science,1,7,0,0,0,3.0,46228.0,600.0
673,673,22,Female,Information Technology,0,6,0,0,0,2.0,31954.0,400.0
674,674,21,Male,Electrical,0,8,0,0,1,2.0,49708.0,600.0
675,675,21,Male,Mechanical,0,7,1,0,0,2.0,33740.0,500.0
676,676,21,Male,Computer Science,1,6,0,0,0,3.0,36387.0,500.0
677,677,22,Male,Computer Science,0,7,0,0,0,2.0,30005.0,500.0
678,678,22,Female,Civil,1,8,0,0,1,3.0,52695.0,700.0
679,679,22,Female,Information Technology,1,7,0,0,0,3.0,51230.0,600.0
680,680,21,Female,Information Technology,2,8,0,1,1,4.0,61168.0,800.0
681,681,21,Male,Computer Science,1,8,0,0,1,3.0,63498.0,700.0
682,682,22,Male,Information Technology,0,8,0,0,1,2.0,45554.0,600.0
683,683,21,Female,Electronics And Communication,0,6,0,0,0,2.0,22984.0,400.0
684,684,22,Male,Civil,2,6,1,0,1,4.0,52020.0,600.0
685,685,21,Male,Electronics And Communication,2,8,0,0,1,4.0,73844.0,800.0
686,686,21,Male,Mechanical,0,7,1,0,0,2.0,41291.0,500.0
687,687,21,Male,Electrical,0,7,0,0,0,2.0,32558.0,500.0
688,688,22,Male,Mechanical,0,8,1,0,1,2.0,51088.0,600.0
689,689,21,Male,Civil,0,6,0,0,0,2.0,34714.0,400.0
690,690,22,Male,Information Technology,0,8,0,0,1,2.0,45741.0,600.0
691,691,21,Male,Computer Science,1,7,0,0,0,3.0,40936.0,600.0
692,692,22,Male,Computer Science,1,8,0,0,1,3.0,60118.0,700.0
693,693,21,Male,Information Technology,2,8,0,0,1,4.0,73404.0,800.0
694,694,22,Male,Information Technology,1,7,0,0,0,3.0,47476.0,600.0
695,695,22,Female,Civil,1,6,0,0,0,3.0,31440.0,500.0
696,696,21,Male,Computer Science,0,8,0,0,1,2.0,46479.0,600.0
697,697,21,Male,Computer Science,0,8,0,1,1,2.0,43394.0,600.0
698,698,21,Male,Mechanical,2,6,1,0,1,4.0,43452.0,600.0
699,699,21,Male,Electrical,1,8,0,0,1,3.0,61100.0,700.0
700,700,25,Male,Computer Science,0,7,0,0,0,2.0,43541.0,500.0
701,701,26,Male,Electronics And Communication,2,6,0,0,1,4.0,45559.0,600.0
702,702,24,Female,Electrical,1,8,0,1,1,3.0,51296.0,700.0
703,703,25,Male,Computer Science,2,6,0,0,1,4.0,43604.0,600.0
704,704,24,Female,Electronics And Communication,0,6,0,0,1,2.0,31620.0,400.0
705,705,25,Male,Computer Science,1,8,0,0,1,3.0,58113.0,700.0
706,706,23,Male,Electronics And Communication,0,9,0,0,1,3.0,56596.0,700.0
707,707,24,Male,Electrical,1,7,0,0,1,3.0,52437.0,600.0
708,708,25,Male,Civil,0,9,1,0,1,3.0,52958.0,700.0
709,709,25,Male,Computer Science,1,8,0,0,1,3.0,61020.0,700.0
710,710,26,Female,Information Technology,1,6,0,0,1,3.0,34744.0,500.0
711,711,26,Male,Information Technology,1,6,1,0,1,3.0,33402.0,500.0
712,712,25,Male,Electrical,0,8,0,0,1,2.0,49074.0,600.0
713,713,26,Male,Information Technology,0,8,0,0,1,2.0,54445.0,600.0
714,714,24,Male,Information Technology,0,8,0,0,1,2.0,46240.0,600.0
715,715,25,Male,Computer Science,1,8,0,0,1,3.0,64347.0,700.0
716,716,23,Male,Computer Science,1,6,0,0,1,3.0,34194.0,500.0
717,717,23,Male,Civil,0,7,0,0,0,2.0,37468.0,500.0
