,Unnamed: 0,Age,Gender,Stream,Internships,CGPA,Hostel,HistoryOfBacklogs,PlacedOrNot,Codechef,Salary,DSA
363,363,21,Male,Computer Science,0,8,0,1,1,2.0,41094.0,600.0
364,364,21,Male,Information Technology,1,7,0,1,0,3.0,41946.0,600.0
365,365,22,Male,Electronics And Communication,0,7,0,0,0,2.0,32130.0,500.0
366,366,22,Male,Computer Science,1,6,0,0,0,3.0,31558.0,500.0
367,367,21,Male,Computer Science,0,8,0,1,1,2.0,43586.0,600.0
368,368,21,Female,Electrical,0,6,0,0,0,2.0,23737.0,400.0
369,369,21,Male,Information Technology,0,6,0,0,0,2.0,22758.0,400.0
370,370,22,Male,Computer Science,2,8,0,0,1,4.0,64754.0,800.0
371,371,21,Female,Computer Science,1,7,1,0,0,3.0,42139.0,600.0
372,372,22,Male,Information Technology,0,6,0,0,0,2.0,24173.0,400.0
373,373,22,Male,Information Technology,0,6,0,0,0,2.0,20979.0,400.0
374,374,22,Male,Civil,1,6,1,0,0,3.0,34017.0,500.0
375,375,22,Male,Mechanical,0,7,0,0,0,2.0,32031.0,500.0
376,376,21,Male,Mechanical,0,8,1,0,1,2.0,43447.0,600.0
377,377,21,Female,Information Technology,0,6,0,0,0,2.0,24124.0,400.0
378,378,21,Male,Mechanical,1,6,1,1,0,3.0,32942.0,500.0
379,379,22,Male,Computer Science,0,7,0,1,0,2.0,34869.0,500.0
380,380,21,Male,Computer Science,0,7,0,0,0,2.0,32333.0,500.0
381,381,22,Male,Information Technology,0,8,0,0,1,2.0,41480.0,600.0
382,382,21,Male,Computer Science,0,6,0,0,0,2.0,21623.0,400.0
383,383,21,Male,Information Technology,1,6,1,0,0,3.0,30099.0,500.0
384,384,22,Female,Electronics And Communication,1,6,0,1,0,3.0,32458.0,500.0
385,385,21,Male,Information Technology,0,6,0,0,0,2.0,23665.0,400.0
386,386,21,Male,Computer Science,1,8,0,0,1,3.0,50054.0,700.0
387,387,22,Male,Mechanical,1,6,1,0,0,3.0,32514.0,500.0
388,388,22,Female,Electronics And Communication,0,7,0,0,0,2.0,31271.0,500.0
389,389,22,Female,Information Technology,0,7,0,1,0,2.0,30917.0,500.0
390,390,22,Male,Civil,0,6,0,0,0,2.0,21536.0,400.0
391,391,22,Male,Mechanical,0,8,1,0,1,2.0,41537.0,600.0
392,392,21,Male,Electronics And Communication,0,8,0,0,1,2.0,43470.0,600.0
393,393,22,Male,Computer Science,1,6,0,0,0,3.0,32596.0,500.0
394,394,21,Male,Mechanical,0,6,1,0,0,2.0,21795.0,400.0
395,395,21,Male,Information Technology,1,8,0,0,1,3.0,50601.0,700.0
396,396,21,Male,Electronics And Communication,1,8,1,1,1,3.0,53546.0,700.0
397,397,21,Male,Electronics And Communication,2,8,0,0,1,4.0,62028.0,800.0
398,398,21,Female,Electronics And Communication,2,7,0,0,1,4.0,51355.0,700.0
399,399,21,Male,Information Technology,0,6,0,1,0,2.0,21512.0,400.0
400,400,22,Male,Electrical,0,6,0,0,0,2.0,20332.0,400.0
401,401,22,Male,Mechanical,1,6,0,0,0,3.0,32114.0,500.0
402,402,21,Male,Electronics And Communication,1,6,0,1,0,3.0,30604.0,500.0
403,403,21,Female,Information Technology,1,5,1,0,0,3.0,20585.0,200.0
404,404,21,Female,Computer Science,0,6,1,1,0,2.0,24825.0,400.0
405,405,22,Male,Information Technology,1,5,0,0,0,3.0,21507.0,200.0
406,406,21,Male,Mechanical,1,5,1,1,0,3.0,23452.0,200.0
407,407,21,Male,Information Technology,2,6,1,0,1,4.0,42419.0,600.0
408,408,21,Male,Computer Science,2,5,0,1,0,4.0,42851.0,300.0
409,409,22,Male,Electrical,0,5,0,0,0,2.0,10610.0,100.0
410,410,21,Male,Information Technology,0,5,0,1,0,2.0,10104.0,100.0
411,411,22,Male,Electronics And Communication,2,7,0,1,0,4.0,51158.0,700.0
412,412,21,Male,Electrical,0,7,0,1,0,2.0,31132.0,500.0
413,413,21,Male,Electronics And Communication,1,6,1,1,0,3.0,34859.0,500.0
414,414,22,Male,Computer Science,1,6,0,0,0,3.0,31618.0,500.0
415,415,22,Male,Mechanical,0,6,1,0,0,2.0,24281.0,400.0
416,416,22,Male,Computer Science,2,6,0,0,1,4.0,44520.0,600.0
417,417,21,Male,Electrical,0,6,0,0,0,2.0,20096.0,400.0
418,418,22,Male,Civil,0,6,1,0,0,2.0,23662.0,400.0
419,419,22,Male,Information Technology,0,7,0,0,0,2.0,32177.0,500.0
420,420,21,Male,Computer Science,0,6,0,1,0,2.0,23251.0,400.0
421,421,22,Male,Electrical,2,6,0,1,0,4.0,44619.0,600.0
422,422,22,Male,Computer Science,1,6,0,0,0,3.0,30396.0,500.0
423,423,21,Male,Computer Science,1,7,0,0,0,3.0,44277.0,600.0
424,424,22,Male,Mechanical,0,8,1,0,1,2.0,40478.0,600.0
425,425,21,Male,Electrical,3,7,0,0,1,5.0,64073.0,800.0
426,426,22,Male,Mechanical,0,8,1,1,1,2.0,42691.0,600.0
427,427,21,Male,Electrical,0,6,0,0,0,2.0,20088.0,400.0
428,428,21,Female,Computer Science,0,8,1,0,1,2.0,43778.0,600.0
429,429,21,Male,Computer Science,0,7,0,0,0,2.0,31030.0,500.0
430,430,21,Female,Electrical,1,6,0,0,0,3.0,34479.0,500.0
431,431,22,Female,Civil,1,8,0,0,1,3.0,53213.0,700.0
432,432,21,Male,Civil,0,8,0,0,1,2.0,42176.0,600.0
433,433,21,Male,Information Technology,1,6,0,0,0,3.0,31530.0,500.0
434,434,21,Male,Computer Science,1,6,0,0,0,3.0,31475.0,500.0
435,435,21,Male,Mechanical,0,6,1,1,0,2.0,20306.0,400.0
436,436,21,Male,Civil,0,7,0,0,0,2.0,34784.0,500.0
437,437,21,Female,Information Technology,1,8,1,0,1,3.0,53455.0,700.0
438,438,22,Male,Civil,0,8,0,0,1,2.0,41279.0,600.0
439,439,22,Male,Computer Science,0,7,0,1,0,2.0,33695.0,500.0
440,440,21,Male,Electrical,0,6,0,0,0,2.0,23287.0,400.0
441,441,21,Male,Electrical,1,6,0,1,0,3.0,30959.0,500.0
442,442,22,Male,Electronics And Communication,1,8,0,1,1,3.0,50648.0,700.0
443,443,21,Male,Computer Science,0,7,0,1,0,2.0,31221.0,500.0
444,444,21,Male,Computer Science,0,7,0,1,0,2.0,33897.0,500.0
445,445,21,Male,Civil,1,8,0,1,1,3.0,51313.0,700.0
446,446,22,Male,Information Technology,0,8,0,0,1,2.0,43072.0,600.0
447,447,21,Male,Electronics And Communication,0,6,0,0,0,2.0,22898.0,400.0
448,448,28,Male,Civil,0,8,1,0,1,2.0,42877.0,600.0
449,449,21,Male,Computer Science,2,7,0,0,1,4.0,52597.0,700.0
450,450,22,Male,Electronics And Communication,2,6,0,0,1,4.0,44185.0,600.0
451,451,21,Male,Information Technology,1,8,1,0,1,3.0,52807.0,700.0
452,452,22,Male,Mechanical,0,6,1,0,1,2.0,20192.0,400.0
453,453,21,Male,Mechanical,0,8,1,0,1,2.0,44732.0,600.0
454,454,21,Male,Information Technology,1,6,0,0,0,3.0,34577.0,500.0
455,455,22,Female,Mechanical,1,7,1,0,0,3.0,44896.0,600.0
456,456,22,Male,Electronics And Communication,0,8,0,0,1,2.0,43739.0,600.0
457,457,21,Male,Electrical,0,6,0,0,0,2.0,20669.0,400.0
458,458,21,Male,Mechanical,0,6,1,0,1,2.0,22353.0,400.0
459,459,22,Male,Mechanical,0,7,1,0,0,2.0,33464.0,500.0
460,460,22,Male,Electronics And Communication,1,6,1,1,0,3.0,34103.0,500.0
461,461,22,Male,Computer Science,0,7,0,1,1,2.0,34502.0,500.0
462,462,21,Male,Computer Science,0,7,0,0,1,2.0,31125.0,500.0
463,463,22,Male,Computer Science,0,8,0,1,1,2.0,44401.0,600.0
464,464,22,Male,Information Technology,1,6,1,0,0,3.0,31086.0,500.0
465,465,21,Male,Electronics And Communication,0,6,0,0,0,2.0,22093.0,400.0
466,466,22,Male,Computer Science,0,6,0,0,1,2.0,21043.0,400.0
467,467,21,Male,Civil,0,6,0,0,1,2.0,22213.0,400.0
468,468,22,Female,Information Technology,1,8,0,0,1,3.0,54446.0,700.0
469,469,21,Male,Information Technology,1,8,0,0,1,3.0,54116.0,700.0
470,470,21,Male,Mechanical,0,8,1,0,1,2.0,42837.0,600.0
471,471,22,Male,Civil,0,6,0,0,0,2.0,20955.0,400.0
472,472,22,Male,Electrical,0,7,0,1,0,2.0,33235.0,500.0
473,473,21,Male,Information Technology,1,6,0,1,1,3.0,34124.0,500.0
474,474,21,Male,Mechanical,1,6,1,0,0,3.0,30660.0,500.0
475,475,22,Male,Mechanical,0,6,1,1,1,2.0,22317.0,400.0
476,476,22,Female,Information Technology,0,7,0,0,1,2.0,32648.0,500.0
477,477,22,Male,Information Technology,2,7,0,0,0,4.0,53255.0,700.0
478,478,21,Male,Computer Science,3,8,0,0,1,5.0,74553.0,900.0
479,479,22,Male,Computer Science,0,6,0,0,1,2.0,21344.0,400.0
480,480,21,Male,Computer Science,0,8,0,1,1,2.0,43660.0,600.0
481,481,21,Female,Information Technology,1,8,0,1,1,3.0,51260.0,700.0
482,482,21,Female,Computer Science,0,8,1,1,1,2.0,40364.0,600.0
483,483,22,Male,Information Technology,1,6,0,0,1,3.0,31225.0,500.0
484,484,21,Male,Electronics And Communication,0,8,0,1,1,2.0,43679.0,600.0
485,485,22,Female,Mechanical,1,7,1,0,0,3.0,41807.0,600.0
486,486,21,Male,Information Technology,1,8,1,0,1,3.0,52846.0,700.0
487,487,22,Male,Electrical,0,6,0,0,0,2.0,23459.0,400.0
488,488,22,Male,Mechanical,0,7,1,0,0,2.0,31725.0,500.0
489,489,22,Male,Civil,0,6,1,0,0,2.0,24505.0,400.0
490,490,22,Male,Information Technology,0,6,0,1,1,2.0,21895.0,400.0
491,491,22,Male,Electronics And Communication,1,7,0,0,0,3.0,40456.0,600.0
492,492,21,Male,Information Technology,1,8,0,0,1,3.0,54604.0,700.0
493,493,22,Male,Electrical,1,7,0,0,0,3.0,44639.0,600.0
494,494,22,Male,Mechanical,0,6,1,0,1,2.0,23291.0,400.0
495,495,21,Male,Civil,2,6,1,0,1,4.0,40088.0,600.0
496,496,22,Male,Electronics And Communication,0,6,0,0,1,2.0,21921.0,400.0
497,497,21,Male,Computer Science,0,7,0,0,1,2.0,32293.0,500.0
498,498,22,Male,Mechanical,0,7,1,1,0,2.0,33173.0,500.0
499,499,22,Male,Mechanical,2,7,1,0,1,4.0,50614.0,700.0
500,500,22,Male,Mechanical,0,7,1,0,1,2.0,30924.0,500.0
501,501,21,Male,Computer Science,0,7,0,0,0,2.0,32606.0,500.0
502,502,22,Male,Computer Science,1,7,0,0,1,3.0,40152.0,600.0
503,503,21,Male,Electrical,0,6,0,0,1,2.0,23307.0,400.0
504,504,22,Male,Civil,0,6,0,0,0,2.0,20823.0,400.0
505,505,21,Male,Information Technology,3,8,1,0,1,5.0,73797.0,900.0
506,506,22,Female,Electronics And Communication,3,8,1,1,1,5.0,73063.0,900.0
507,507,21,Male,Information Technology,0,7,0,1,1,2.0,32842.0,500.0
508,508,21,Male,Computer Science,1,8,0,0,1,3.0,51387.0,700.0
509,509,21,Male,Information Technology,0,7,0,0,0,2.0,32003.0,500.0
510,510,21,Male,Mechanical,2,6,1,0,1,4.0,42978.0,600.0
511,511,22,Male,Mechanical,0,8,1,0,1,2.0,42983.0,600.0
512,512,21,Female,Computer Science,1,8,1,0,1,3.0,51574.0,700.0
513,513,22,Male,Electrical,0,8,0,1,1,2.0,44546.0,600.0
514,514,21,Male,Civil,1,8,0,0,1,3.0,53900.0,700.0
515,515,22,Female,Computer Science,1,7,1,0,0,3.0,41465.0,600.0
516,516,21,Male,Electrical,0,7,0,0,0,2.0,32772.0,500.0
517,517,21,Female,Information Technology,0,7,0,0,0,2.0,33382.0,500.0
518,518,21,Female,Computer Science,1,8,1,0,1,3.0,50958.0,700.0
519,519,21,Male,Computer Science,1,8,0,0,1,3.0,50652.0,700.0
520,520,21,Male,Electronics And Communication,1,6,0,0,0,3.0,32603.0,500.0
521,521,22,Male,Mechanical,0,8,1,0,1,2.0,44017.0,600.0
522,522,22,Male,Electronics And Communication,1,8,0,0,1,3.0,54180.0,700.0
523,523,21,Male,Computer Science,1,6,0,0,0,3.0,34483.0,500.0
524,524,21,Male,Civil,0,7,0,0,0,2.0,30471.0,500.0
525,525,22,Male,Electronics And Communication,1,7,0,1,0,3.0,44720.0,600.0
526,526,22,Male,Electrical,1,7,0,0,0,3.0,42703.0,600.0
527,527,22,Male,Electrical,0,8,0,0,1,2.0,41596.0,600.0
528,528,21,Male,Information Technology,1,8,0,0,1,3.0,50454.0,700.0
529,529,22,Male,Mechanical,2,7,1,0,0,4.0,52176.0,700.0
530,530,21,Male,Civil,0,6,1,1,0,2.0,21761.0,400.0
531,531,22,Male,Mechanical,1,6,1,0,0,3.0,31682.0,500.0
532,532,22,Male,Electronics And Communication,1,7,0,0,0,3.0,43579.0,600.0
533,533,22,Male,Mechanical,1,7,1,0,0,3.0,41188.0,600.0
534,534,22,Female,Mechanical,1,8,0,0,1,3.0,52656.0,700.0
535,535,21,Male,Computer Science,0,7,0,1,0,2.0,33862.0,500.0
536,536,21,Male,Electronics And Communication,0,8,0,0,1,2.0,42705.0,600.0
537,537,21,Male,Mechanical,1,7,0,0,0,3.0,40486.0,600.0
538,538,22,Male,Information Technology,0,7,0,0,0,2.0,32647.0,500.0
539,539,21,Male,Computer Science,2,7,0,0,1,4.0,51965.0,700.0
540,540,22,Male,Civil,1,8,0,0,1,3.0,51722.0,700.0
541,541,22,Male,Electronics And Communication,0,8,0,0,1,2.0,41362.0,600.0
542,542,22,Male,Mechanical,0,7,1,0,0,2.0,31121.0,500.0
543,543,22,Male,Information Technology,1,7,0,0,0,3.0,43860.0,600.0
544,544,22,Male,Computer Science,1,6,0,0,0,3.0,32370.0,500.0
545,545,21,Male,Computer Science,1,6,0,0,0,3.0,33956.0,500.0
546,546,22,Female,Civil,1,6,0,0,0,3.0,32981.0,500.0
547,547,21,Female,Civil,1,8,0,0,1,3.0,52669.0,700.0
548,548,22,Female,Computer Science,1,7,1,0,0,3.0,41806.0,600.0
549,549,21,Male,Mechanical,1,8,1,0,1,3.0,53343.0,700.0
550,550,30,Male,Computer Science,1,8,0,0,1,3.0,51812.0,700.0
551,551,22,Male,Information Technology,0,8,0,1,1,2.0,41543.0,600.0
552,552,21,Male,Information Technology,1,7,0,1,0,3.0,41511.0,600.0
553,553,22,Female,Electronics And Communication,0,7,0,0,0,2.0,34639.0,500.0
554,554,22,Male,Information Technology,1,8,1,0,1,3.0,51956.0,700.0
555,555,22,Male,Civil,1,7,0,0,0,3.0,40091.0,600.0
556,556,22,Male,Electrical,1,6,1,1,0,3.0,34569.0,500.0
557,557,21,Female,Civil,1,7,0,1,0,3.0,43945.0,600.0
558,558,21,Male,Computer Science,0,6,0,0,0,2.0,21275.0,400.0
559,559,22,Male,Electrical,1,7,0,0,0,3.0,44273.0,600.0
560,560,21,Male,Information Technology,0,8,0,1,1,2.0,43637.0,600.0
561,561,21,Male,Computer Science,1,7,0,0,0,3.0,40170.0,600.0
562,562,22,Male,Electrical,1,7,0,1,0,3.0,43541.0,600.0
563,563,22,Male,Electrical,0,8,0,0,1,2.0,42156.0,600.0
564,564,22,Male,Electrical,1,7,0,0,0,3.0,40017.0,600.0
565,565,21,Male,Computer Science,1,7,0,0,0,3.0,42915.0,600.0
566,566,21,Male,Computer Science,2,7,0,0,1,4.0,51581.0,700.0
567,567,21,Male,Computer Science,0,7,0,0,0,2.0,30241.0,500.0
568,568,22,Male,Electrical,0,7,0,1,0,2.0,33503.0,500.0
569,569,22,Male,Computer Science,2,6,0,0,1,4.0,43339.0,600.0
570,570,22,Male,Electronics And Communication,0,8,0,0,1,2.0,41518.0,600.0
571,571,21,Male,Electrical,0,7,0,0,0,2.0,32237.0,500.0
572,572,22,Male,Information Technology,1,6,0,0,0,3.0,30106.0,500.0
573,573,21,Male,Computer Science,0,7,0,0,0,2.0,33096.0,500.0
574,574,22,Female,Information Technology,0,8,0,0,1,2.0,43760.0,600.0
575,575,22,Male,Electronics And Communication,1,7,0,0,0,3.0,40203.0,600.0
576,576,21,Male,Information Technology,0,6,0,0,0,2.0,23032.0,400.0
577,577,21,Male,Civil,0,7,1,0,0,2.0,32043.0,500.0
578,578,22,Male,Electrical,1,8,0,0,1,3.0,51430.0,700.0
579,579,22,Male,Computer Science,0,6,0,0,0,2.0,22979.0,400.0
580,580,21,Male,Information Technology,0,7,0,0,0,2.0,33924.0,500.0
581,581,21,Male,Civil,1,8,0,0,1,3.0,51735.0,700.0
582,582,21,Male,Computer Science,1,7,0,0,0,3.0,40435.0,600.0
583,583,22,Male,Civil,0,7,1,0,0,2.0,30110.0,500.0
584,584,21,Male,Computer Science,2,7,0,1,0,4.0,50869.0,700.0
585,585,22,Female,Electronics And Communication,0,8,0,0,1,2.0,44297.0,600.0
586,586,21,Male,Computer Science,1,7,0,0,0,3.0,44510.0,600.0
587,587,22,Male,Computer Science,1,6,0,0,0,3.0,34176.0,500.0
588,588,21,Male,Computer Science,0,7,0,1,0,2.0,34788.0,500.0
589,589,21,Male,Electronics And Communication,1,7,0,0,1,3.0,43755.0,600.0
590,590,21,Male,Information Technology,1,8,0,1,1,3.0,52755.0,700.0
591,591,21,Male,Electronics And Communication,0,7,0,0,1,2.0,30565.0,500.0
592,592,22,Male,Information Technology,2,6,0,0,1,4.0,42445.0,600.0
593,593,22,Male,Computer Science,1,6,0,0,0,3.0,30215.0,500.0
594,594,21,Male,Electronics And Communication,0,7,0,0,1,2.0,32891.0,500.0
595,595,22,Male,Computer Science,1,6,0,0,1,3.0,32816.0,500.0
596,596,21,Male,Electronics And Communication,0,8,0,0,1,2.0,40059.0,600.0
597,597,22,Female,Information Technology,0,8,0,0,1,2.0,40417.0,600.0
598,598,22,Male,Information Technology,1,7,0,0,0,3.0,40016.0,600.0
599,599,21,Male,Information Technology,2,6,1,0,1,4.0,43214.0,600.0
600,600,21,Male,Computer Science,2,8,0,0,1,4.0,63568.0,800.0
601,601,22,Female,Information Technology,2,7,1,0,1,4.0,54007.0,700.0
602,602,21,Male,Computer Science,2,7,0,0,1,4.0,54297.0,700.0
603,603,21,Male,Information Technology,2,8,0,0,1,4.0,61869.0,800.0
604,604,21,Male,Computer Science,2,7,0,0,1,4.0,50749.0,700.0
605,605,22,Female,Information Technology,1,7,1,0,1,3.0,43131.0,600.0
606,606,22,Male,Computer Science,2,7,0,0,1,4.0,50237.0,700.0
607,607,21,Male,Electrical,1,8,0,0,1,3.0,53247.0,700.0
608,608,21,Male,Information Technology,2,7,0,1,0,4.0,53306.0,700.0
609,609,22,Male,Computer Science,1,8,0,1,1,3.0,52104.0,700.0
610,610,21,Male,Computer Science,1,7,0,0,0,3.0,44949.0,600.0
611,611,21,Male,Civil,2,6,0,0,0,4.0,43801.0,600.0
612,612,22,Male,Electrical,1,6,0,0,0,3.0,33689.0,500.0
613,613,21,Male,Information Technology,1,8,0,1,1,3.0,52906.0,700.0
614,614,21,Male,Electronics And Communication,1,7,0,0,0,3.0,42996.0,600.0
615,615,21,Male,Electrical,1,7,0,1,1,3.0,44276.0,600.0
616,616,21,Male,Electrical,2,8,0,0,1,4.0,63375.0,800.0
617,617,22,Male,Electronics And Communication,1,8,0,0,1,3.0,52615.0,700.0
618,618,22,Male,Mechanical,1,8,1,0,1,3.0,52286.0,700.0
619,619,21,Male,Civil,2,8,1,1,1,4.0,64661.0,800.0
620,620,22,Female,Computer Science,1,6,1,0,1,3.0,32764.0,500.0
621,621,22,Male,Electrical,2,6,0,0,1,4.0,41025.0,600.0
622,622,22,Male,Mechanical,2,7,1,0,0,4.0,52851.0,700.0
623,623,22,Female,Electronics And Communication,1,7,0,0,0,3.0,40406.0,600.0
624,624,22,Female,Electronics And Communication,2,8,0,0,1,4.0,63832.0,800.0
625,625,22,Male,Electronics And Communication,1,8,0,0,1,3.0,50679.0,700.0
626,626,21,Male,Mechanical,1,6,1,0,0,3.0,30725.0,500.0
627,627,22,Male,Mechanical,2,6,1,0,1,4.0,40146.0,600.0
628,628,22,Male,Civil,1,6,0,0,0,3.0,33467.0,500.0
629,629,21,Male,Mechanical,1,8,1,0,1,3.0,54640.0,700.0
630,630,21,Female,Information Technology,2,6,0,0,1,4.0,43947.0,600.0
631,631,21,Male,Electronics And Communication,2,8,0,0,1,4.0,60567.0,800.0
632,632,21,Male,Information Technology,2,8,0,1,1,4.0,62854.0,800.0
633,633,22,Male,Computer Science,2,7,0,0,0,4.0,53227.0,700.0
634,634,22,Male,Information Technology,1,8,0,0,1,3.0,53502.0,700.0
635,635,22,Male,Electrical,2,8,0,0,1,4.0,64162.0,800.0
636,636,22,Male,Electronics And Communication,2,8,0,0,1,4.0,64889.0,800.0
637,637,21,Male,Computer Science,2,6,0,0,1,4.0,40216.0,600.0
638,638,22,Male,Computer Science,1,7,0,0,1,3.0,42917.0,600.0
639,639,21,Female,Mechanical,1,7,1,0,0,3.0,41543.0,600.0
640,640,21,Male,Computer Science,2,6,0,0,1,4.0,42917.0,600.0
641,641,22,Female,Computer Science,1,6,1,0,1,3.0,32181.0,500.0
642,642,21,Male,Mechanical,1,6,1,1,0,3.0,32861.0,500.0
643,643,22,Male,Electronics And Communication,1,7,0,1,0,3.0,43329.0,600.0
644,644,21,Female,Computer Science,1,8,1,0,1,3.0,53542.0,700.0
645,645,22,Male,Electrical,1,7,0,0,0,3.0,40307.0,600.0
646,646,21,Male,Information Technology,2,6,1,0,1,4.0,44665.0,600.0
647,647,21,Female,Information Technology,1,7,0,1,1,3.0,43141.0,600.0
648,648,22,Female,Information Technology,1,6,0,0,1,3.0,30292.0,500.0
649,649,21,Male,Mechanical,2,6,1,0,1,4.0,42539.0,600.0
650,650,22,Male,Mechanical,1,6,1,0,0,3.0,33090.0,500.0
651,651,21,Male,Electronics And Communication,1,7,0,0,1,3.0,43828.0,600.0
652,652,22,Male,Information Technology,0,6,0,0,1,2.0,24808.0,400.0
653,653,22,Male,Civil,1,8,0,0,1,3.0,50194.0,700.0
654,654,21,Male,Electrical,0,7,0,0,0,2.0,33920.0,500.0
655,655,22,Male,Electronics And Communication,1,7,0,0,0,3.0,42076.0,600.0
656,656,22,Female,Information Technology,1,8,0,0,1,3.0,53598.0,700.0
657,657,22,Female,Electrical,1,6,0,1,0,3.0,34862.0,500.0
658,658,21,Male,Mechanical,0,7,1,0,0,2.0,33484.0,500.0
659,659,22,Male,Electronics And Communication,0,7,0,0,0,2.0,30669.0,500.0
660,660,22,Male,Information Technology,1,7,1,0,0,3.0,44723.0,600.0
661,661,22,Male,Computer Science,0,7,0,1,0,2.0,32901.0,500.0
662,662,21,Male,Electronics And Communication,1,8,1,1,1,3.0,52596.0,700.0
663,663,22,Male,Computer Science,0,6,0,0,0,2.0,23518.0,400.0
664,664,22,Male,Information Technology,0,7,0,0,0,2.0,31236.0,500.0
665,665,21,Male,Electronics And Communication,1,6,0,0,0,3.0,32542.0,500.0
666,666,22,Male,Mechanical,1,7,1,1,0,3.0,40856.0,600.0
667,667,22,Male,Computer Science,2,7,0,0,0,4.0,53756.0,700.0
668,668,22,Female,Electrical,1,7,1,1,0,3.0,40836.0,600.0
669,669,21,Male,Civil,1,6,0,0,0,3.0,32488.0,500.0
670,670,22,Male,Civil,0,6,0,0,0,2.0,22352.0,400.0
671,671,22,Male,Electrical,0,7,0,0,0,2.0,30996.0,500.0
672,672,21,Male,Computer Science,1,7,0,0,0,3.0,42713.0,600.0
673,673,22,Female,Information Technology,0,6,0,0,0,2.0,24497.0,400.0
674,674,21,Male,Electrical,0,8,0,0,1,2.0,43387.0,600.0
675,675,21,Male,Mechanical,0,7,1,0,0,2.0,30921.0,500.0
676,676,21,Male,Computer Science,1,6,0,0,0,3.0,34128.0,500.0
677,677,22,Male,Computer Science,0,7,0,0,0,2.0,30774.0,500.0
678,678,22,Female,Civil,1,8,0,0,1,3.0,51742.0,700.0
679,679,22,Female,Information Technology,1,7,0,0,0,3.0,44183.0,600.0
680,680,21,Female,Information Technology,2,8,0,1,1,4.0,62765.0,800.0
681,681,21,Male,Computer Science,1,8,0,0,1,3.0,51501.0,700.0
682,682,22,Male,Information Technology,0,8,0,0,1,2.0,41270.0,600.0
683,683,21,Female,Electronics And Communication,0,6,0,0,0,2.0,23321.0,400.0
684,684,22,Male,Civil,2,6,1,0,1,4.0,42716.0,600.0
685,685,21,Male,Electronics And Communication,2,8,0,0,1,4.0,60002.0,800.0
686,686,21,Male,Mechanical,0,7,1,0,0,2.0,31733.0,500.0
687,687,21,Male,Electrical,0,7,0,0,0,2.0,33310.0,500.0
688,688,22,Male,Mechanical,0,8,1,0,1,2.0,40292.0,600.0
689,689,21,Male,Civil,0,6,0,0,0,2.0,20091.0,400.0
690,690,22,Male,Information Technology,0,8,0,0,1,2.0,43409.0,600.0
691,691,21,Male,Computer Science,1,7,0,0,0,3.0,41597.0,600.0
692,692,22,Male,Computer Science,1,8,0,0,1,3.0,51411.0,700.0
693,693,21,Male,Information Technology,2,8,0,0,1,4.0,61792.0,800.0
694,694,22,Male,Information Technology,1,7,0,0,0,3.0,42175.0,600.0
695,695,22,Female,Civil,1,6,0,0,0,3.0,34542.0,500.0
696,696,21,Male,Computer Science,0,8,0,0,1,2.0,42243.0,600.0
697,697,21,Male,Computer Science,0,8,0,1,1,2.0,41923.0,600.0
698,698,21,Male,Mechanical,2,6,1,0,1,4.0,40952.0,600.0
699,699,21,Male,Electrical,1,8,0,0,1,3.0,53506.0,700.0
700,700,25,Male,Computer Science,0,7,0,0,0,2.0,30663.0,500.0
701,701,26,Male,Electronics And Communication,2,6,0,0,1,4.0,43110.0,600.0
702,702,24,Female,Electrical,1,8,0,1,1,3.0,51783.0,700.0
703,703,25,Male,Computer Science,2,6,0,0,1,4.0,42122.0,600.0
704,704,24,Female,Electronics And Communication,0,6,0,0,1,2.0,24467.0,400.0
705,705,25,Male,Computer Science,1,8,0,0,1,3.0,50665.0,700.0
706,706,23,Male,Electronics And Communication,0,9,0,0,1,3.0,50924.0,700.0
707,707,24,Male,Electrical,1,7,0,0,1,3.0,43873.0,600.0
708,708,25,Male,Civil,0,9,1,0,1,3.0,54534.0,700.0
709,709,25,Male,Computer Science,1,8,0,0,1,3.0,50236.0,700.0
710,710,26,Female,Information Technology,1,6,0,0,1,3.0,31108.0,500.0
711,711,26,Male,Information Technology,1,6,1,0,1,3.0,32205.0,500.0
712,712,25,Male,Electrical,0,8,0,0,1,2.0,44182.0,600.0
713,713,26,Male,Information Technology,0,8,0,0,1,2.0,44040.0,600.0
714,714,24,Male,Information Technology,0,8,0,0,1,2.0,44037.0,600.0
715,715,25,Male,Computer Science,1,8,0,0,1,3.0,54784.0,700.0
716,716,23,Male,Computer Science,1,6,0,0,1,3.0,32346.0,500.0
717,717,23,Male,Civil,0,7,0,0,0,2.0,30549.0,500.0
